tweet_id,text,q1_label,q2_label,q3_label,q4_label,q5_label,q6_label,q7_label
1236950000000000000 ,"Saw some irregularities w/ the usage of the ff. in articles, to provide clarity: e?§? SARS-CoV-2 (Severe Acute Respiratory Syndrome Coronavirus 2) is the virus. e?|? COVID-19 (Coronavirus Disease 2019) is the disease. Hence, SARS-CoV-2 causes COVID-19. Nonetheless, stay safe. e???e???",yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1236750000000000000 ,"we are going to look back and feel really silly about the anxiety and the panic buying. #COVID19 is really contagious and not terribly dangerous, unless you have compromised health already or live in a place with a ton of pollution. This is a massive overreaction.",yes,4_yes_probably_contains_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1237440000000000000 ,Corona is a black light and America is a cum-stained hotel room,no,NA,NA,NA,NA,no_joke_or_sarcasm,no_not_interesting
1236580000000000000 ,Two weeka??s sick pay: e???e??§UK ?￡188.50 What youa??d get if you lived in: e??|e??1Austria ?￡574.70 e???e??aGermany ?￡574.70 e???e??aSweden ?￡459.76 e??3e??±Netherlands ?￡402.29 e??ae???Spain ?￡241.37 Statutory sick pay in the UK isna??t enough to live on. RT if you want decent #SickPayForAll #Coronavirus #Ridge #Marr,yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1237110000000000000 ,"Genuinely confused here: we have three members of congress prophylatically self-quarantining because of possible Covid-19 exposure, but are they not being tested? Seems like they should be tested, right?",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,4_yes_probably_harmful,yes_not_urgent,no_not_harmful,yes_blame_authorities
1237240000000000000 ,"Please help combat xenophobia: 1. Don't call COVID-19 ""Chinese coronavirus"" or the ""Wuhan virus"" 2. Don't shun Asian people or businesses 3. Call out racism in the media when you see it (stories on COVID do not need to have a photo of an Asian person, tyvm) https://t.co/QiE6VbhHJb",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236710000000000000 ,Read this thread and RT. Great perspective you wona??t hear from the media. https://t.co/p8wguoSrtH,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236450000000000000 ,But I thought the Corona Virus was just a Democratic hoax to hurt Trump? Moral to the story: science and nature do not give a damn what Party you belong to. https://t.co/G3v509JQzC,yes,2_no_probably_contains_no_false_info,2_no_probably_not_of_interest,2_no_probably_not_harmful,no_no_need_to_check,no_not_harmful,no_not_interesting
1237390000000000000 ,"covid-19 is making Namjoon angry and sad because he can't see karmy so, i have instructions: https://t.co/haUAetNJtH",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1237430000000000000 ,"If you're wondering why it's a bunch of older LGBTQ people trying to urge people to take the Corona Virus seriously and not just shrug because you think that only the old and infirm will die, I am here to remind that they already watched that kind of callousness in action.",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236690000000000000 ,"Dear @Surgeon_General Adams: You told @jaketapper today that last week, you werena??t aware of any doctor asking for a #coronavirus test that couldna??t get it. ER doc in this article had patient with symptoms &amp; was denied test. Do you want to clarify? https://t.co/XpJJzA18VM",yes,3_not_sure,4_yes_probably_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_rumor_conspiracy,yes_blame_authorities
1237500000000000000 ,"We doing all this shit for corona virus and niggaz cana??t send Flint, Michigan a good plumber.",no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1236680000000000000 ,"Anong effect ng isang araw na suspension of classes/work? Nothing. Instead: 1. Disclose the areas na may cases ng COVID-19 2. Incubation period of the virus is 1-2 weeks thus, we should also suspend classes/work for 14 days 3. Sanitize buildings, schools, streets #WalangPasok",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
1237310000000000000 ,It's like suicide but minus the haram part I'm in https://t.co/v56EEOBASW,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1237460000000000000 ,"The first Silicon Valley death from COVID-19 was a woman in her 60s. Both my parents are in their 60s. If you want to travel internationally and be socially irresponsible just because you're young, ""it's just the flu,"" or flights are cheap then you're just an inconsiderate brat.",yes,2_no_probably_contains_no_false_info,4_yes_probably_of_interest,2_no_probably_not_harmful,no_too_trivial_to_check,no_not_harmful,no_not_interesting
1237070000000000000 ,BREAKTHROUGH: Chloroquine phosphate -- an old anti-malaria drug -- has shown apparent efficacy in treatment of COVID-19 associated pneumonia in clinical studies. Chloroquine provides both anti-viral and anti-inflammatory benefits to patients,yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,4_yes_probably_harmful,yes_very_urgent,yes_bad_cure,yes_discusses_cure
1237400000000000000 ,I know everyone is freaking out about COVID-19 at the moment but here's some FAB news to make the world seem like a less scary place. https://t.co/InykD5tcTl,no,NA,NA,NA,NA,no_not_harmful,no_not_interesting
1237400000000000000 ,"Ebola has a 50% death rate. If you got infected, youa??d most likely die. Covid-19 has a 3.4% death rate. Obviously not as bad as Ebolaa??but that makes it up to 34x more deadly than the seasonal flu https://t.co/bCyOeedRAy https://t.co/ga2RDGhpIQ",yes,2_no_probably_contains_no_false_info,5_yes_definitely_of_interest,2_no_probably_not_harmful,yes_not_urgent,no_not_harmful,no_not_interesting
